Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_all_pt
162371,b,95.863,49.141,67.944,0.488,128.878,-0.059,1.312,37.106,246.953,1.511,-0.236,0.851,29.813,1.145,45.048,0.093,59.857,259.769,94.679,0.239,40.905,-0.249,172.092
162393,b,81.637,149.6,72.409,0.681,81.328,-0.082,2.643,29.678,302.046,0.641,-1.359,0.284,96.369,0.234,61.797,0.198,123.026,333.16,56.084,0.156,53.652,-0.525,143.88
162970,b,59.055,53.903,40.384,1.704,148.622,2.429,1.591,120.994,249.411,0.766,-0.792,0.0,40.18,-0.663,30.783,-1.554,53.5,182.309,114.845,2.628,32.457,0.924,178.448
163032,b,104.167,62.913,114.4,3.15,317.35,-2.422,1.202,43.126,281.203,0.29,-0.038,0.204,91.637,-0.545,26.577,-1.744,126.611,352.105,71.927,1.817,60.498,-1.333,162.989
163680,b,118.106,75.519,92.963,0.277,192.272,0.069,2.411,28.737,333.569,0.778,-1.309,0.0,45.639,1.792,35.509,1.99,102.011,449.359,119.762,0.436,84.45,0.159,252.421
163875,b,68.508,68.062,121.258,1.424,207.891,-0.389,3.129,79.11,253.649,1.401,-1.392,0.945,21.466,-1.825,30.084,-0.175,125.484,386.22,104.787,0.368,65.511,-1.056,202.099
164287,b,105.012,49.083,96.338,2.47,277.113,0.317,1.017,114.432,353.249,2.96,-0.558,0.0,29.069,2.115,86.043,2.41,53.665,249.982,137.493,-2.592,54.28,-0.122,238.137
164350,b,111.291,75.701,41.551,2.534,226.681,0.123,1.572,52.58,287.32,1.726,-1.363,0.984,40.073,1.056,69.18,1.474,58.528,240.698,70.067,2.582,54.434,0.048,178.067
164488,b,235.06,141.603,155.111,4.367,1384.536,-4.605,2.401,234.586,541.999,1.019,-1.286,0.525,74.469,-1.029,75.87,-1.347,187.404,397.879,172.307,2.588,138.353,-1.779,391.661
164594,s,140.039,97.087,85.503,3.925,694.98,-3.157,2.42,130.97,329.175,0.953,-1.402,0.807,52.71,-2.019,50.253,-1.741,118.676,285.913,114.546,-2.795,80.237,1.13,226.212
164694,b,278.396,187.666,127.175,4.047,1011.158,-3.613,2.309,264.777,519.667,2.505,-1.396,0.714,52.933,-0.999,132.583,0.479,198.989,416.533,197.234,-2.718,89.36,1.329,334.151
164760,b,37.818,90.384,167.575,1.147,148.993,0.111,2.548,46.012,368.131,1.049,0.327,0.0,32.593,0.269,34.205,-1.684,150.556,453.135,127.551,1.237,71.489,0.09,301.332
165048,b,56.109,142.44,105.65,2.096,429.961,-1.097,2.177,68.675,547.096,0.307,-0.4,0.939,144.127,-0.49,44.236,-0.227,176.289,607.449,245.362,-1.012,71.808,1.083,358.733
165154,b,85.749,59.526,86.41,0.139,171.624,0.003,1.938,35.055,310.18,1.344,-1.093,0.0,29.376,0.156,39.489,0.944,103.595,355.672,161.51,-0.158,46.167,-0.019,241.314
165298,b,233.345,128.756,201.595,0.818,305.075,-0.166,2.716,70.382,511.323,2.352,1.27,0.003,36.959,0.249,86.923,-0.957,203.277,553.029,226.09,-0.37,87.615,0.448,387.441
165489,b,70.056,31.304,202.344,1.981,200.591,1.016,0.706,43.193,311.303,2.302,0.171,0.991,28.64,-0.645,65.925,-1.32,122.557,363.53,107.213,-0.423,62.129,-2.404,216.738
165925,b,46.798,26.98,102.088,0.473,149.968,0.773,1.111,60.321,274.748,1.501,0.06,0.084,20.837,1.401,31.284,1.283,83.661,304.145,83.676,1.147,69.59,0.674,222.627
165980,b,114.813,79.02,53.601,0.471,31.215,9.449,2.702,39.135,199.04,2.237,-0.199,0.0,21.504,0.959,48.103,-0.564,71.121,236.178,43.754,-3.318,43.643,-2.848,129.433
166464,b,81.157,192.849,17.829,1.437,104.547,0.637,3.448,10.128,200.519,0.672,-1.409,0.0,51.299,-1.151,34.461,1.887,54.621,213.166,45.243,-0.356,36.904,-1.792,114.759
166789,b,74.578,53.868,63.686,2.905,159.587,-1.057,2.444,32.523,166.271,0.944,-1.411,0.855,28.55,-1.039,26.943,-1.602,84.304,194.973,44.338,-2.479,34.106,0.426,110.779
166899,b,100.237,188.117,104.101,0.423,145.556,1.76,3.003,105.417,509.62,0.41,-1.414,0.0,147.253,0.506,60.365,0.499,101.204,582.268,112.36,1.555,78.233,1.132,302.001
167258,s,84.858,52.23,4.679,2.708,262.279,-0.061,1.452,148.235,274.019,0.789,-1.414,0.719,37.804,0.74,29.812,2.109,61.305,211.979,139.652,2.685,33.681,-0.023,206.403
167268,s,48.157,81.853,38.702,5.242,777.445,-6.836,2.456,133.607,237.566,1.002,-1.291,0.957,42.196,-1.263,42.26,-0.737,51.136,147.682,59.534,-2.808,53.895,2.434,153.11
167369,b,95.937,154.104,309.116,0.41,466.331,-0.014,2.878,86.456,972.975,1.074,1.398,0.002,72.441,-0.899,77.774,-0.345,288.012,1056.955,488.396,-0.039,105.733,0.371,822.76
167509,b,176.551,58.08,142.131,2.673,434.168,-0.041,0.858,100.769,456.432,2.619,-0.093,0.966,41.209,0.836,107.925,1.568,97.299,321.462,139.307,2.657,84.378,-0.015,307.298
167622,b,140.742,36.897,156.785,1.918,503.786,0.243,0.727,72.715,534.474,1.281,-0.028,0.633,44.134,1.102,56.555,0.43,137.473,629.257,232.369,2.037,130.204,0.119,433.784
167724,b,115.202,85.795,121.886,1.419,77.944,-0.489,2.958,36.936,211.647,1.174,-1.414,0.0,38.632,1.674,45.372,2.168,131.148,216.404,56.407,-0.589,35.666,0.83,127.644
167765,b,110.762,47.351,67.345,1.291,206.829,-0.413,1.341,58.016,392.283,1.251,-0.257,0.838,29.55,1.095,36.972,-0.209,100.569,487.709,121.161,0.708,58.765,-0.583,325.762
167914,b,123.222,61.503,14.457,1.218,272.533,1.149,1.243,55.183,518.739,1.097,-1.39,0.04,48.797,-0.474,53.515,0.139,79.031,456.271,134.275,1.842,98.95,0.624,416.427
168227,b,127.521,245.309,81.94,0.42,184.654,1.868,3.612,14.266,415.47,1.557,1.414,0.0,68.566,0.916,106.732,-0.886,73.285,365.317,132.159,1.593,62.77,1.173,240.172
168265,b,76.465,65.14,103.262,0.491,192.089,1.005,2.205,57.468,306.014,0.529,-1.295,0.0,49.809,0.081,26.366,-0.185,143.159,445.233,118.011,-0.787,71.928,-1.278,229.839
168376,b,155.115,47.047,87.466,0.607,132.557,-0.068,1.098,32.357,262.954,2.0,-0.36,0.0,30.897,-0.455,61.78,-1.057,107.447,294.86,89.391,0.15,49.398,-0.458,170.277
168387,b,192.735,88.826,33.922,0.225,78.942,1.528,2.184,45.238,245.492,3.493,-0.973,0.0,26.275,-0.122,91.768,-0.559,101.21,291.825,65.721,-1.353,31.389,-1.129,127.448
168485,b,95.932,119.245,35.026,1.802,102.112,0.018,3.053,33.652,164.706,1.511,-0.906,0.186,22.682,0.909,34.283,-2.079,75.634,284.915,39.904,-1.812,35.85,-0.01,107.741
168498,b,75.529,74.263,153.835,0.104,79.155,0.247,2.174,89.841,400.061,1.752,-0.856,0.0,31.467,2.015,55.135,1.754,142.985,499.587,151.372,0.552,65.28,0.448,313.459
168667,b,92.149,187.419,76.833,0.654,101.728,5.999,3.551,24.321,247.385,0.469,-1.248,0.003,62.051,1.246,29.114,-1.673,74.641,305.37,76.077,-2.144,47.229,-2.798,156.22
168678,b,56.084,62.323,82.337,4.221,401.278,-2.309,1.58,31.157,213.275,1.176,-0.211,0.355,37.211,1.658,43.769,0.684,60.148,234.927,62.15,0.646,37.833,-3.575,132.294
168805,b,94.194,52.61,137.908,3.441,274.337,-2.718,2.566,73.453,221.14,1.457,-1.398,0.946,21.313,0.697,31.063,-0.085,150.022,376.186,59.242,-2.213,40.302,1.228,168.765
168812,b,120.056,99.128,54.965,1.228,82.831,3.465,2.022,76.096,303.445,2.908,-0.242,0.0,24.449,0.103,71.097,2.114,53.357,207.777,60.041,-2.574,57.099,-1.346,207.899
169440,b,179.87,40.101,61.187,1.895,168.032,1.706,0.907,75.755,243.549,1.707,-1.356,1.0,33.518,-2.321,57.232,-1.603,146.041,220.929,63.03,-2.561,51.036,-0.666,152.799
169456,b,106.886,51.628,38.257,1.602,114.521,-0.339,1.38,29.319,195.032,0.686,-1.288,0.421,45.547,-0.38,31.237,-1.294,93.062,328.578,52.248,0.251,35.614,-1.35,118.248
169534,b,126.984,50.364,93.331,0.076,118.84,0.702,1.239,30.837,317.901,2.339,-0.098,0.0,27.005,0.588,63.175,1.334,80.602,366.532,89.691,0.877,53.898,0.801,227.72
169675,b,131.031,129.654,80.037,2.02,151.042,-0.607,2.848,31.434,258.511,0.838,-1.336,1.0,66.417,-0.164,55.645,0.66,79.365,314.519,59.72,1.653,46.044,-0.367,136.45
169779,s,75.13,66.254,105.113,4.627,1017.273,-5.23,1.468,159.469,355.877,0.374,-0.431,0.982,79.355,0.427,29.66,-0.037,140.897,260.896,139.493,-2.663,72.291,1.964,246.862
169806,b,106.401,171.32,90.242,1.051,114.977,2.285,3.214,102.513,354.714,1.695,-1.281,0.0,36.715,0.306,62.247,-2.163,103.002,411.472,99.709,1.075,74.058,2.126,255.753
169907,b,70.738,127.452,230.611,0.063,289.966,0.086,2.329,39.023,502.124,4.684,0.255,0.0,20.602,-2.198,96.501,0.095,130.312,586.042,183.718,-0.327,166.611,-0.264,385.021
170049,b,77.422,24.02,129.943,0.556,44.774,5.661,0.551,35.606,224.874,1.454,0.021,0.037,35.649,1.349,51.844,1.892,75.312,206.574,60.499,2.118,39.936,2.673,137.381
170160,b,101.864,101.981,47.764,2.275,144.563,-0.811,3.423,15.978,186.988,1.782,-1.318,0.665,20.47,-1.104,36.486,1.421,74.517,263.252,48.793,-0.443,42.124,1.832,130.033
170300,b,74.101,57.29,191.854,1.466,113.452,4.389,1.201,63.738,278.288,0.471,0.067,0.0,65.766,1.239,30.964,0.057,128.655,377.315,73.952,1.487,61.105,2.952,181.558
170385,b,53.528,64.201,63.522,0.148,39.292,7.492,2.613,125.336,170.987,0.648,-1.383,0.0,40.952,-1.57,26.529,-1.856,86.376,249.882,37.93,-2.812,33.81,-2.664,103.506
170468,b,94.806,120.165,26.347,1.027,221.031,-0.254,2.02,39.269,379.038,0.456,-1.156,0.001,93.179,0.076,42.459,1.222,97.93,476.194,117.361,-0.614,80.714,0.413,243.399
170698,b,119.246,50.671,117.842,2.148,241.007,-0.133,1.011,42.848,356.54,1.743,-0.115,0.01,36.943,-0.388,64.38,-1.298,97.953,449.986,102.444,2.084,63.191,-0.064,255.217
170702,b,152.012,42.818,73.524,2.287,136.781,0.637,0.776,23.983,252.32,3.253,-1.281,0.998,31.331,-1.421,101.91,-1.346,61.628,220.949,51.373,-0.251,35.535,-2.538,119.079
170827,b,113.507,122.147,98.507,1.191,91.095,-0.079,2.98,63.25,298.454,3.652,-1.404,0.966,24.849,-1.146,90.759,0.414,76.82,401.304,70.497,-0.071,60.486,1.12,182.847
170934,b,158.903,74.334,164.195,2.916,298.867,-0.87,2.097,33.43,281.128,0.901,-0.348,0.71,45.136,1.883,40.68,1.974,160.859,295.857,104.731,2.578,51.26,-0.338,195.312
170967,b,111.193,115.012,183.2,1.807,338.286,0.479,2.255,31.471,486.754,5.292,-0.397,0.027,22.02,-2.163,116.538,-0.577,106.475,557.608,243.449,0.235,57.998,2.042,348.195
171174,b,86.111,39.935,139.959,5.235,1215.398,-6.37,1.674,48.879,323.545,0.998,0.872,0.842,26.717,-1.522,26.671,-1.779,115.703,409.896,111.02,-3.312,70.45,1.923,270.158
171331,b,108.595,90.376,27.064,3.778,512.155,-1.365,1.874,65.153,336.342,1.238,-1.289,0.026,41.474,0.628,51.35,2.126,68.869,386.682,92.701,-3.373,61.163,0.405,243.518
171438,b,95.971,291.495,72.527,4.391,941.213,-4.664,3.974,40.141,394.471,1.079,-1.39,0.755,58.83,-1.488,63.476,1.558,96.977,400.562,172.374,-1.8,62.082,2.591,272.165
171448,b,63.563,111.586,330.655,0.093,291.574,0.922,2.164,63.159,581.955,0.63,0.341,0.0,56.479,0.879,35.6,-1.127,286.167,657.721,362.419,-0.915,58.836,-1.008,489.876
171484,b,57.865,36.497,116.357,0.344,184.138,-0.029,1.176,92.97,296.237,1.885,0.095,0.903,22.463,-0.903,42.344,-0.036,83.903,453.928,101.112,0.19,83.288,-0.154,231.43
171578,b,89.5,80.139,107.105,0.944,43.29,-0.025,3.416,33.839,183.912,1.763,-1.414,0.397,23.584,1.472,41.585,0.009,105.309,245.133,46.929,0.027,36.717,-0.917,118.743
172013,b,125.316,100.158,81.712,1.016,180.101,-0.25,2.562,44.226,329.767,3.646,-1.408,0.886,24.666,0.747,89.942,-0.263,74.429,399.565,120.65,-0.593,51.31,0.422,215.159
172048,b,195.473,70.927,100.299,0.357,31.807,1.511,1.262,35.402,237.273,4.201,-0.042,0.0,25.684,-0.932,107.908,0.329,106.457,310.568,35.663,1.421,34.141,1.064,103.681
172470,b,81.385,98.161,114.624,3.895,369.157,-3.607,2.826,25.866,254.111,3.274,-1.398,0.99,26.736,0.255,87.527,-0.232,75.37,286.948,53.383,1.517,52.745,-2.378,139.848
172928,b,102.707,99.711,103.91,3.509,334.133,-3.001,2.591,31.698,261.567,0.45,-1.266,0.161,69.037,-1.042,31.039,-2.092,86.886,438.528,76.382,2.033,45.593,-1.476,161.491
173195,b,100.85,134.376,22.73,2.702,289.478,-1.72,2.655,66.388,276.265,1.403,-1.375,0.52,36.56,1.537,51.28,-0.769,59.521,319.963,76.971,1.673,65.52,-1.028,188.425
173211,b,91.909,102.492,109.054,0.776,65.616,0.518,3.239,36.963,232.941,2.582,-1.411,0.024,24.771,1.432,63.97,-0.067,95.345,294.273,74.321,-0.43,37.191,-1.205,144.199
173247,b,51.522,60.237,67.582,0.338,98.731,3.258,1.505,61.195,373.692,0.455,-0.398,0.0,64.817,0.158,29.523,0.442,76.8,384.296,80.288,1.982,67.175,1.644,279.353
173333,b,96.289,50.953,73.297,2.815,190.205,-1.779,2.357,19.491,188.005,1.05,-1.367,0.986,26.524,0.655,27.844,0.28,91.567,254.354,60.354,-0.958,37.763,1.857,133.636
173531,b,96.548,72.991,77.252,2.334,325.473,-1.362,3.499,24.184,277.312,1.51,-1.412,0.032,20.876,0.357,31.529,2.136,86.584,416.65,113.694,1.142,77.413,-1.193,224.908
173550,s,153.106,118.397,31.787,0.15,134.799,5.483,2.488,19.298,250.346,2.042,-0.677,0.096,26.055,-0.258,53.202,2.228,110.199,354.272,87.618,2.268,50.527,2.418,171.089
173649,b,116.91,60.067,29.239,2.837,190.885,-0.528,1.751,40.433,215.357,3.365,-1.396,0.87,21.297,-0.748,71.665,-0.689,53.706,271.868,58.302,0.2,32.918,-2.636,122.395
173828,b,93.76,41.925,116.227,2.946,467.159,-1.5,0.704,39.531,384.641,0.469,-0.153,0.128,86.424,-1.861,40.533,-1.295,66.455,424.936,146.308,2.291,70.536,-0.655,257.684
174080,b,69.1,146.8,73.128,1.58,260.858,1.967,4.241,72.801,306.976,1.053,-1.413,0.411,27.714,0.854,29.179,-2.355,82.968,393.857,107.374,-2.399,106.331,-0.82,250.083
174165,b,131.487,55.547,112.08,0.092,136.269,6.465,1.143,114.458,288.026,0.668,-0.47,0.0,62.387,-2.382,41.661,-2.095,110.494,185.007,69.271,-2.589,66.044,-2.497,183.978
174171,b,100.402,261.568,49.684,1.199,173.67,-0.071,4.411,45.672,345.332,2.162,-1.363,0.021,23.467,2.33,50.748,-1.714,73.237,377.393,75.549,0.063,70.331,-1.137,271.117
174227,b,110.801,39.799,5.999,0.883,208.671,0.009,0.976,34.662,331.58,1.117,-1.4,0.871,38.512,-0.986,43.027,-0.288,74.151,509.34,111.476,-0.894,79.334,-0.011,250.041
174269,b,141.446,70.736,90.176,3.868,341.13,-2.586,1.552,25.721,225.7,1.875,-0.307,0.783,30.67,-1.601,57.501,-0.119,115.603,276.95,69.595,-3.009,36.066,0.86,137.528
174304,b,100.59,97.367,89.09,1.085,141.707,-0.231,1.991,38.4,267.645,1.742,-0.047,0.675,31.666,1.892,55.148,-0.088,65.286,372.857,73.912,-0.291,56.013,0.794,180.831
174438,b,82.88,84.629,98.264,0.246,63.385,0.152,1.965,14.819,244.438,0.646,-0.989,0.0,63.176,-0.841,40.796,-0.976,137.829,379.896,66.376,0.286,38.614,0.532,140.466
174545,b,219.426,220.975,239.437,1.817,354.438,-0.343,3.189,66.053,576.404,0.555,1.387,0.177,127.156,0.648,70.523,-0.501,180.948,560.128,243.16,-0.214,73.907,1.603,378.725
174653,b,97.231,46.854,57.664,0.438,130.971,2.222,1.621,86.367,245.732,0.699,-1.336,0.001,38.637,0.913,27.015,0.918,92.299,151.162,71.956,1.725,58.529,1.288,180.08
174714,b,79.424,53.66,84.709,0.409,129.923,5.431,2.975,48.367,231.666,1.066,-1.414,0.0,24.629,-2.325,26.262,-1.624,91.258,241.146,82.022,-2.135,50.209,-2.544,180.775
174741,b,123.493,81.332,47.673,0.544,71.25,3.746,1.979,3.824,211.593,1.598,-0.837,0.036,34.944,-1.427,55.856,-2.451,68.633,256.605,40.58,-2.227,40.142,-1.682,120.793
174746,b,78.681,230.871,50.609,0.623,72.307,1.533,4.806,68.763,165.734,1.494,-1.414,0.001,25.514,1.834,38.108,-2.136,63.702,221.599,36.346,-0.965,33.485,-1.589,102.113
174765,b,84.275,119.746,64.73,0.214,83.481,0.564,2.798,46.81,238.248,0.562,-1.409,0.0,76.802,1.273,43.137,1.974,96.974,290.405,47.418,0.651,36.502,0.865,118.309
174956,s,65.342,115.991,57.194,1.382,213.296,-0.386,3.585,29.934,278.661,0.759,-1.414,0.046,43.22,0.486,32.798,-1.513,63.144,295.287,101.626,0.389,70.996,-0.993,202.643
175181,b,80.594,52.232,40.033,1.433,203.098,-0.388,1.392,44.489,279.965,0.789,-1.02,0.958,45.613,-0.445,35.971,-0.206,74.192,380.555,95.364,-1.071,66.622,0.362,198.382
175364,b,60.791,108.603,116.017,1.101,150.832,0.543,2.977,19.36,298.165,1.266,-1.406,0.001,48.3,0.399,61.163,0.54,110.708,392.334,89.497,-0.369,66.535,-1.471,188.702
175561,b,74.772,30.167,180.434,0.134,57.429,-0.004,0.688,77.773,281.356,1.362,0.065,0.127,36.848,0.752,50.176,0.085,121.944,394.518,64.933,0.056,51.574,-0.078,194.332
175633,b,140.447,126.237,121.748,1.086,106.236,0.174,1.405,64.943,364.681,1.236,-0.129,0.978,74.615,2.165,92.252,0.765,59.383,393.806,81.099,0.142,75.311,1.228,197.814
175796,b,213.554,116.091,176.083,0.454,174.256,-0.043,2.03,151.726,470.283,5.563,-1.176,0.001,25.772,0.616,143.383,-0.512,146.832,494.064,139.265,0.319,61.688,-0.135,301.127
175902,b,79.21,89.718,44.202,0.386,139.567,-0.036,2.986,38.363,236.573,1.126,-1.368,0.0,23.422,-0.821,26.379,1.747,77.399,297.678,93.772,0.221,56.611,-0.165,186.773
175926,b,75.581,49.873,150.589,2.544,223.841,-0.46,1.144,84.099,280.849,1.299,0.045,0.613,39.212,-1.385,50.925,-1.966,117.997,309.555,67.994,-2.348,63.876,0.196,190.712
176078,b,88.171,57.228,48.126,2.672,345.535,-1.611,1.763,57.779,310.742,0.97,-1.311,0.999,37.639,0.315,36.505,0.369,86.498,409.164,117.847,1.753,61.966,-0.919,236.598
176194,b,82.844,78.797,103.497,0.823,210.076,0.659,2.925,16.487,356.557,0.869,-1.413,0.005,42.171,0.294,36.667,0.039,113.601,422.54,118.545,-0.499,95.007,-1.322,277.719
176262,b,85.643,67.92,138.541,0.143,60.398,1.955,1.58,64.537,264.059,2.496,-0.015,0.0,26.164,-0.208,65.317,1.091,95.923,255.12,54.303,1.329,43.161,1.472,172.578
176404,b,88.082,157.513,201.244,4.622,1223.033,-5.293,2.747,29.262,483.477,2.321,0.507,0.877,28.698,1.621,66.61,-1.056,127.149,533.023,216.737,2.093,67.645,-2.529,388.17
176523,b,157.12,131.588,36.485,1.37,109.573,1.169,2.418,116.056,291.333,2.236,-0.411,0.989,28.922,-1.056,64.678,1.353,100.136,234.938,76.023,1.965,51.33,0.595,197.734
176544,b,98.261,48.241,128.607,2.669,576.898,-0.087,1.386,44.588,472.302,0.744,0.02,0.537,40.938,0.626,30.445,-0.249,106.306,449.159,180.22,0.033,113.567,-2.637,400.919
176947,b,90.267,92.642,55.676,0.541,114.275,1.087,3.294,29.275,201.062,1.526,-1.41,0.0,20.685,-2.253,31.575,0.226,80.939,273.538,66.137,-0.806,46.513,-1.347,148.802
177020,b,243.757,115.076,99.198,1.194,159.528,2.674,3.072,79.797,390.305,5.956,1.413,0.892,23.248,1.885,138.46,1.539,127.451,469.939,114.412,2.338,58.135,1.144,228.597
177263,b,130.364,63.572,84.951,2.159,251.094,-1.14,1.563,57.689,327.701,3.235,-0.099,0.92,22.729,-0.911,73.529,0.154,70.934,376.216,110.507,-1.237,62.357,0.922,231.443
177641,b,102.635,71.398,94.904,1.579,89.171,2.934,2.78,33.788,190.405,0.818,-1.361,0.029,32.237,-1.066,26.378,0.402,108.715,226.803,58.337,2.676,37.367,1.097,131.789
177698,b,88.885,110.805,211.612,2.502,304.69,-1.098,2.06,34.624,419.076,4.619,-0.103,0.871,26.978,-0.862,124.614,0.219,116.745,564.559,189.844,-0.568,45.951,1.934,267.484
177851,b,88.514,121.3,154.915,1.371,132.857,-0.414,3.586,37.411,260.566,2.419,1.413,0.476,21.243,-1.629,51.382,0.828,129.402,253.392,95.647,0.923,55.016,-0.448,187.941
178050,b,86.722,70.011,96.869,0.912,74.032,0.423,3.554,22.041,207.04,1.45,1.414,0.492,20.15,2.23,29.214,0.41,97.633,271.788,90.548,1.251,36.166,0.338,157.676
178076,b,66.067,89.83,59.519,1.355,345.824,-0.415,3.42,36.65,373.026,0.889,-1.414,0.264,29.899,-1.535,26.575,0.573,72.277,410.833,143.739,-0.886,138.431,0.469,316.552
178523,s,106.601,89.097,95.715,4.713,943.415,-5.378,1.685,140.476,337.807,0.819,-0.796,0.92,62.787,0.479,51.401,-0.262,127.205,220.502,126.092,2.774,62.561,-1.939,223.619
178626,b,129.359,59.462,73.221,2.705,249.403,-0.301,1.645,91.035,243.479,1.885,-0.314,0.145,29.402,0.856,55.432,0.644,81.346,187.849,74.405,-2.589,52.397,0.116,158.645
178721,s,33.864,53.204,105.423,1.635,100.183,0.4,3.133,27.136,188.637,1.043,-1.413,0.464,24.942,-0.912,26.007,-0.317,105.524,205.278,68.713,-1.851,38.62,-0.216,137.688
178931,b,64.003,47.673,82.513,1.505,187.483,1.392,1.204,32.28,271.154,0.496,-0.307,0.639,58.89,1.313,29.182,0.896,90.571,280.315,88.265,2.152,61.294,0.647,183.082
179143,b,106.784,105.562,183.273,0.887,94.695,-0.002,1.8,13.923,359.345,2.357,-0.229,0.0,40.105,0.116,94.527,1.116,131.866,463.844,140.125,0.002,43.319,-0.885,224.712
179204,b,53.352,104.494,63.245,1.492,135.041,-0.555,2.782,33.418,246.986,0.766,-0.351,0.842,34.617,-2.26,26.53,0.277,66.317,356.366,58.413,0.713,47.924,-0.779,185.84
179291,b,132.99,65.141,53.125,1.275,125.626,0.513,1.69,43.557,229.151,2.06,-1.39,0.997,30.274,1.138,62.359,0.995,94.556,334.481,64.313,1.596,41.03,0.321,136.517
179322,b,122.154,226.19,41.452,0.978,149.801,0.426,4.627,38.384,246.539,2.014,-1.406,0.126,27.465,1.935,55.313,-1.52,68.549,144.294,69.519,-0.327,63.192,-1.305,163.761
179366,b,92.437,87.123,108.572,0.727,69.687,-0.131,2.436,14.733,220.335,2.034,-0.799,0.01,23.851,-1.042,48.511,0.81,109.342,399.948,59.196,-0.331,50.406,0.396,147.973
179577,b,120.114,44.111,84.093,0.823,148.971,-0.169,1.735,28.955,252.019,1.342,-1.401,0.0,24.942,-1.189,33.47,-1.109,122.47,338.512,83.365,0.44,72.989,-0.383,193.607
179578,b,154.04,69.328,30.076,0.303,123.321,0.22,1.591,64.68,327.271,3.71,-1.072,0.0,23.281,-0.469,86.363,0.478,68.772,262.997,85.339,-0.342,63.948,-0.645,217.627
179676,b,177.624,156.812,58.39,4.19,463.943,-3.197,3.115,41.424,298.885,2.344,-1.404,0.259,40.672,-0.102,95.351,1.344,98.767,386.252,63.977,-3.186,51.451,1.004,162.862
179764,b,62.028,97.108,111.661,2.609,184.204,-1.11,2.749,30.874,244.396,0.407,-1.354,0.638,73.484,-0.936,29.904,-1.643,159.838,317.483,72.108,0.535,38.67,-2.073,141.008
179947,b,77.372,59.87,262.88,0.457,71.393,0.785,1.577,56.581,382.387,0.939,0.647,0.992,36.73,-0.523,34.497,0.894,204.816,425.534,184.689,0.687,71.773,1.144,311.16
180008,b,160.142,54.918,129.556,4.662,1066.392,-5.344,0.812,55.672,419.979,3.468,-0.258,0.827,36.75,-1.742,127.45,-1.315,58.071,203.494,107.912,2.033,100.479,-2.629,255.78
180126,b,78.665,36.956,349.777,1.702,922.47,0.091,0.712,79.465,974.568,4.511,0.268,0.614,24.03,-0.959,108.396,-0.308,230.968,954.488,512.264,-0.052,214.779,-1.754,842.142
180324,b,363.235,488.575,103.304,1.327,186.78,2.201,3.847,109.297,545.111,7.807,-1.154,0.229,31.041,1.017,242.326,-2.43,137.117,349.984,87.391,-2.288,75.315,-0.962,271.744
180414,b,182.754,158.73,40.769,1.426,125.416,1.516,2.602,63.975,266.999,2.557,-0.943,0.741,35.902,-0.173,91.786,1.813,91.038,259.685,55.304,0.71,47.171,2.135,139.311
180630,b,94.932,56.278,62.19,1.572,115.747,-0.083,2.668,68.442,236.555,1.209,-1.355,0.936,26.283,-0.422,31.766,-0.53,74.498,373.437,66.488,0.054,62.267,-1.517,178.507
180769,b,295.276,98.566,211.903,1.675,298.334,-0.665,3.1,118.98,569.414,3.287,-0.539,0.867,24.722,1.409,81.264,0.509,268.403,593.254,162.056,-0.645,98.28,1.03,463.428
180958,b,102.776,163.983,74.671,0.578,123.182,0.227,3.084,36.644,274.623,0.541,-1.322,0.0,71.896,-1.534,38.913,0.574,71.488,333.083,80.378,-0.268,42.888,-0.846,163.815
180974,b,93.935,55.501,48.581,5.205,687.636,-6.433,2.572,34.317,195.726,1.83,-1.403,0.439,21.037,-1.396,38.491,-1.778,70.265,268.802,52.04,3.184,50.023,-2.02,136.198
180995,b,81.115,93.958,122.565,0.57,86.03,0.29,2.057,61.299,335.773,2.428,0.005,0.953,24.725,-1.385,60.026,0.672,71.547,350.398,109.178,0.325,81.986,0.894,251.022
181268,b,66.448,89.914,357.525,1.641,454.722,-0.299,1.625,30.836,685.684,1.356,0.457,0.01,45.423,0.207,61.593,-1.149,287.95,790.59,414.058,1.432,66.942,-0.209,578.669
181302,b,181.06,25.273,91.273,2.721,172.435,2.406,0.462,9.398,249.853,2.693,-0.238,0.934,33.516,-1.824,90.267,-1.707,103.004,274.412,54.141,-0.703,37.372,-3.423,126.07
181896,s,95.793,60.802,93.119,0.419,32.442,0.41,1.41,1.769,209.854,0.898,-0.42,0.0,45.226,-1.043,40.601,-2.066,107.793,233.618,51.444,-0.464,42.305,-0.883,124.027
181961,b,111.454,99.856,111.164,2.633,360.304,-1.729,2.952,90.657,373.441,3.087,-1.413,0.495,27.675,-0.522,85.436,-1.037,89.661,371.929,96.751,1.384,84.373,-1.249,260.33
